isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
0373775555,9780373775552,A CREED IN STONE CREEK,Linda Lael Miller,13,1,http://www.amazon.com/Creed-Stone-Creek-Montana-Creeds-ebook/dp/B004MPRZ0C?tag=NYTBS-20,combined-print-and-e-book-fiction,"Steven Creed becomes the guardian of a 5-year-old boy, trading his law firm for a ranch near his McKettrick family in Stone Creek, Ariz.",2011-03-13
0778329429,9780778329428,HARVEST MOON,Ron Carr,14,1,http://www.amazon.com/Harvest-Moon-Virgin-River-Book-ebook/dp/B004MPRYZS?tag=NYTBS-20,combined-print-and-e-book-fiction,"Disillusioned and burned out as a chef, Kelly Matlock retreats to her sister’s house in Virgin River, where she meets a handsome widower and his rebellious stepdaughter.",2011-03-13
1440697663,9781440697661,THE HELP,Kathryn Stockett,15,5,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,combined-print-and-e-book-fiction,A young white woman and two black maids in 1960s Mississippi.,2011-03-13
0345521323,9780345521323,THE PARIS WIFE,Paula McLain,16,0,http://www.amazon.com/The-Paris-Wife-A-Novel-ebook/dp/B004DEPELY?tag=NYTBS-20,combined-print-and-e-book-fiction,"Hadley Richardson comes into her own as Ernest Hemingway’s long-suffering first wife in this novel, set in Paris.",2011-03-13
0385534132,9780385534130,THE CONFESSION,John Grisham,17,0,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,combined-print-and-e-book-fiction,"A man who committed a despicable crime but allowed another to be sent to death row in his place now wants to admit his guilt, but must convince the authorities he's telling the truth.",2011-03-13
1439136807,9781439136805,DREAMS OF A DARK WARRIOR,Kresley Cole,18,0,http://www.amazon.com/Dreams-Dark-Warrior-Immortals-After-ebook/dp/B0047O3A2A?tag=NYTBS-20,combined-print-and-e-book-fiction,"Murdered before he could wed, the warlord Aidan the Fierce seeks his beloved through eternity, reborn into new identities yet with no memory of his past lives; part of the Immortals After Dark series.",2011-03-13
0316129119,9780316129114,ROOM,Emma Donoghue,19,0,http://www.amazon.com/Room-A-Novel-Emma-Donoghue/dp/0316098329?tag=NYTBS-20,combined-print-and-e-book-fiction,The  world of the 5-year-old boy who narrates this novel is the 11-by-11-foot room in which his mother is being held. The basis of the movie.,2011-03-13
0979190916,9780979190919,HER LAST LETTER,Nancy C Johnson,20,0,,combined-print-and-e-book-fiction,A victim of a hit-and-run leaves behind a letter that throws her family into turmoil.,2011-03-13
1439102724,9781439102725,SING YOU HOME,Jodi Picoult,1,1,http://www.amazon.com/Sing-You-Home-Jodi-Picoult/dp/1439102732?tag=NYTBS-20,combined-print-and-e-book-fiction,Picoult takes on the issue of gay rights in this novel about a music therapist who desperately wants a child.,2011-03-20
0756404738,9780756404734,THE WISE MAN'S FEAR,Patrick Rothfuss,2,1,http://www.amazon.com/The-Wise-Mans-Fear-Kingkiller/dp/0756407125?tag=NYTBS-20,combined-print-and-e-book-fiction,"In this sequel to “The Name of the Wind,” the magician Kvothe continues to narrate his fantastical life story.",2011-03-20
0441019730,9780441019731,RIVER MARKED,Patricia Briggs,3,1,http://www.amazon.com/River-Marked-Mercy-Thompson-Book/dp/0441020003?tag=NYTBS-20,combined-print-and-e-book-fiction,"The shapeshifter Mercy Thompson and her mate, the Alpha werewolf Adam, must confront evil lurking in the Columbia River.",2011-03-20
1565125606,9781565125605,WATER FOR ELEPHANTS,Sara Gruen,4,6,http://www.amazon.com/Water-Elephants-Sara-Gruen/dp/1616200715?tag=NYTBS-20,combined-print-and-e-book-fiction,"After his parents die in a car accident, young veterinary student — and an elephant — save a Depression-era circus.",2011-03-20
0316129186,9780316129183,TICK TOCK,James Patterson and Michael Ledwidge,5,6,http://www.amazon.com/Tick-Tock-Michael-Bennett-Book-ebook/dp/B0047Y16MG?tag=NYTBS-20,combined-print-and-e-book-fiction,The New York detective Michael Bennett enlists the help of a former colleague to solve a rash of horrifying crimes that are throwing the city into chaos.,2011-03-20
0307593673,9780307593672,THE GIRL WHO KICKED THE HORNET’S NEST,Stieg Larsson,6,6,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,combined-print-and-e-book-fiction,"The third volume of the Millennium trilogy, about a Swedish hacker and a journalist.",2011-03-20
0307272117,9780307272119,THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,7,6,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,combined-print-and-e-book-fiction,A hacker and a journalist investigate the disappearance of a Swedish heiress 40 years earlier.,2011-03-20
None,9781101475867,TREACHERY IN DEATH,J D Robb,8,2,http://www.amazon.com/Treachery-Death-J-D-Robb/dp/0425242617?tag=NYTBS-20,combined-print-and-e-book-fiction,"Eve Dallas and her partner, Peabody, investigate a grocer’s murder.",2011-03-20
0553901133,9780553901139,ALONE,Lisa Gardner,9,4,http://www.amazon.com/Alone-Detective-D-Warren-Novel-ebook/dp/B000FC2PKG?tag=NYTBS-20,combined-print-and-e-book-fiction,A woman who survived a childhood abduction may have tricked the Massachusetts police sniper Bobby Dodge into killing her husband.,2011-03-20
0307272303,9780307272300,THE GIRL WHO PLAYED WITH FIRE,Stieg Larsson,10,6,http://www.amazon.com/Girl-Played-Fire-Millennium-Trilogy/dp/0307476154?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the second volume of the Millennium trilogy, a Swedish hacker becomes a murder suspect.",2011-03-20
None,9781101475690,A DISCOVERY OF WITCHES,Deborah Harkness,11,4,http://www.amazon.com/Discovery-Witches-Novel-Souls-Trilogy/dp/0143119680?tag=NYTBS-20,combined-print-and-e-book-fiction,The recovery of a lost ancient manuscript in a library at Oxford sets a fantastical underworld stirring.,2011-03-20
0307273563,9780307273567,MINDING FRANKIE,Maeve Binchy,12,1,http://www.amazon.com/Minding-Frankie-Maeve-Binchy/dp/0307475492?tag=NYTBS-20,combined-print-and-e-book-fiction,A motherless girl is cared for by a Dublin community.,2011-03-20
1429985356,9781429985352,LIVE WIRE,Lora Leigh,13,1,http://www.amazon.com/Live-Wire-Elite-Lora-Leigh-ebook/dp/B004H1TQ80?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jordan Malone, commander of the Elite Ops, is driven to distraction by the one woman he cannot resist: Tehya Talamosi, code name Enigma.",2011-03-20
0375714367,9780375714368,CUTTING FOR STONE,Abraham Verghese,14,6,http://www.amazon.com/Cutting-Stone-novel-Abraham-Verghese/dp/0375414495?tag=NYTBS-20,combined-print-and-e-book-fiction,"Twin brothers, conjoined at birth and then separated, grow up amid the political turmoil of Ethiopia.",2011-03-20
0373775555,9780373775552,A CREED IN STONE CREEK,Linda Lael Miller,15,2,http://www.amazon.com/Creed-Stone-Creek-Montana-Creeds-ebook/dp/B004MPRZ0C?tag=NYTBS-20,combined-print-and-e-book-fiction,"Steven Creed becomes the guardian of a 5-year-old boy, trading his law firm for a ranch near his McKettrick family in Stone Creek, Ariz.",2011-03-20
1440697663,9781440697661,THE HELP,Kathryn Stockett,16,0,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,combined-print-and-e-book-fiction,Three women — a white socialite and two black maids — work on a tell-all book about black domestic servants in 1960s Mississippi.,2011-03-20
0345521323,9780345521323,THE PARIS WIFE,Paula McLain,17,0,http://www.amazon.com/The-Paris-Wife-A-Novel-ebook/dp/B004DEPELY?tag=NYTBS-20,combined-print-and-e-book-fiction,"Hadley Richardson comes into her own as Ernest Hemingway’s long-suffering first wife in this novel, set in Paris.",2011-03-20
0759514712,9780759514713,THE LINCOLN LAWYER,Michael Connelly,18,0,http://www.amazon.com/The-Lincoln-Lawyer-Novel-Book-ebook/dp/B000FCKG1G?tag=NYTBS-20,combined-print-and-e-book-fiction,"Routinely doing business from his Lincoln Town Cars, the bottom-feeding attorney Mickey Haller is asked to defend the scion of a wealthy family who might not be guilty of a murderous crime.",2011-03-20
0385534132,9780385534130,THE CONFESSION,John Grisham,19,0,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,combined-print-and-e-book-fiction,"A man who committed a despicable crime but allowed another to be sent to death row in his place now wants to admit his guilt, but must convince the authorities he's telling the truth.",2011-03-20
None,9781426887642,HARVEST MOON,Ron Carr,20,0,http://www.amazon.com/Harvest-Moon-Virgin-River-Book-ebook/dp/B004MPRYZS?tag=NYTBS-20,combined-print-and-e-book-fiction,"Kelly Matlock, a disillusioned chef, retreats to her sister’s Virgin River home, where she meets a handsome widower and his rebellious stepdaughter.",2011-03-20
None,9781616200817,WATER FOR ELEPHANTS,Sara Gruen,1,7,http://www.amazon.com/Water-Elephants-Sara-Gruen/dp/1616200715?tag=NYTBS-20,combined-print-and-e-book-fiction,"After the death of his parents in a car accident, a young veterinary student — and an elephant — save a Depression-era circus.",2011-03-27
0399157042,9780399157042,THE JUNGLE,Clive Cussler with Jack Du Brul,2,1,http://www.amazon.com/The-Jungle-Oregon-Files/dp/042524654X?tag=NYTBS-20,combined-print-and-e-book-fiction,Juan Cabrillo and the crew of the Oregon undertake rescue operations from Afghanistan to Myanmar.,2011-03-27
1439102724,9781439102725,SING YOU HOME,Jodi Picoult,3,2,http://www.amazon.com/Sing-You-Home-Jodi-Picoult/dp/1439102732?tag=NYTBS-20,combined-print-and-e-book-fiction,Picoult takes on the issue of gay rights in this novel about a music therapist who desperately wants a child.,2011-03-27
0553908111,9780553908114,LOVE YOU MORE,Lisa Gardner,4,1,http://www.amazon.com/Love-You-More-Dectective-Detective/dp/0553591924?tag=NYTBS-20,combined-print-and-e-book-fiction,"Detective D. D. Warren must solve the case of a dead husband, a battered wife and a missing child.",2011-03-27
0307593673,9780307593672,THE GIRL WHO KICKED THE HORNET’S NEST,Stieg Larsson,5,7,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,combined-print-and-e-book-fiction,"The third volume of the Millennium trilogy, about a Swedish hacker and a journalist.",2011-03-27
0307272117,9780307272119,THE GIRL WITH THE DRAGON TATTOO,Stieg Larsson,6,7,http://www.amazon.com/Girl-Dragon-Tattoo-Stieg-Larsson/dp/0307269752?tag=NYTBS-20,combined-print-and-e-book-fiction,A hacker and a journalist investigate the disappearance of a Swedish heiress 40 years earlier.,2011-03-27
0307272303,9780307272300,THE GIRL WHO PLAYED WITH FIRE,Stieg Larsson,7,7,http://www.amazon.com/Girl-Played-Fire-Millennium-Trilogy/dp/0307476154?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the second volume of the Millennium trilogy, a Swedish hacker becomes a murder suspect.",2011-03-27
0316129186,9780316129183,TICK TOCK,James Patterson and Michael Ledwidge,8,7,http://www.amazon.com/Tick-Tock-Michael-Bennett-Book-ebook/dp/B0047Y16MG?tag=NYTBS-20,combined-print-and-e-book-fiction,The New York detective Michael Bennett enlists the help of a former colleague to solve a rash of horrifying crimes that are throwing the city into chaos.,2011-03-27
None,9781101475690,A DISCOVERY OF WITCHES,Deborah Harkness,9,5,http://www.amazon.com/Discovery-Witches-Novel-Souls-Trilogy/dp/0143119680?tag=NYTBS-20,combined-print-and-e-book-fiction,The recovery of a lost ancient manuscript in a library at Oxford sets a fantastical underworld stirring.,2011-03-27
0759514712,9780759514713,THE LINCOLN LAWYER,Michael Connelly,10,1,http://www.amazon.com/The-Lincoln-Lawyer-Novel-Book-ebook/dp/B000FCKG1G?tag=NYTBS-20,combined-print-and-e-book-fiction,"Routinely doing business from his Lincoln Town Cars, the bottom-feeding attorney Mickey Haller is asked to defend the scion of a wealthy family who might not be guilty of a murderous crime.",2011-03-27
0756404738,9780756404734,THE WISE MAN'S FEAR,Patrick Rothfuss,11,2,http://www.amazon.com/The-Wise-Mans-Fear-Kingkiller/dp/0756407125?tag=NYTBS-20,combined-print-and-e-book-fiction,"In this sequel to “The Name of the Wind,” the magician Kvothe continues to narrate his fantastical life story.",2011-03-27
0375714367,9780375714368,CUTTING FOR STONE,Abraham Verghese,12,7,http://www.amazon.com/Cutting-Stone-novel-Abraham-Verghese/dp/0375414495?tag=NYTBS-20,combined-print-and-e-book-fiction,"Twin brothers, conjoined at birth and then separated, grow up amid the political turmoil of Ethiopia.",2011-03-27
0345521323,9780345521323,THE PARIS WIFE,Paula McLain,13,1,http://www.amazon.com/The-Paris-Wife-A-Novel-ebook/dp/B004DEPELY?tag=NYTBS-20,combined-print-and-e-book-fiction,"Ernest Hemingway’s first wife, Hadley, narrates this novel set in Paris.",2011-03-27
1440697663,9781440697661,THE HELP,Kathryn Stockett,14,6,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,combined-print-and-e-book-fiction,A young white woman and two black maids in 1960s Mississippi.,2011-03-27
None,9781101475867,TREACHERY IN DEATH,J D Robb,15,3,http://www.amazon.com/Treachery-Death-J-D-Robb/dp/0425242617?tag=NYTBS-20,combined-print-and-e-book-fiction,"Eve Dallas and her partner, Peabody, investigate a grocer’s murder.",2011-03-27
0307273563,9780307273567,MINDING FRANKIE,Maeve Binchy,16,0,http://www.amazon.com/Minding-Frankie-Maeve-Binchy/dp/0307475492?tag=NYTBS-20,combined-print-and-e-book-fiction,"With the help of a devoted network of friends and family, a Dubliner reluctantly agrees to take care of a baby daughter he can’t recall siring.",2011-03-27
0525952020,9780525952022,SILENT MERCY,Linda Fairstein,17,0,http://www.amazon.com/Silent-Mercy-Linda-Fairstein/dp/0525952020?tag=NYTBS-20,combined-print-and-e-book-fiction,"Alexandra Cooper, a Manhattan assistant district attorney, is called when a woman’s decapitated body is found burning on the steps of a Harlem church.",2011-03-27
0441019730,9780441019731,RIVER MARKED,Patricia Briggs,18,0,http://www.amazon.com/River-Marked-Mercy-Thompson-Book/dp/0441020003?tag=NYTBS-20,combined-print-and-e-book-fiction,"The shapeshifter Mercy Thompson and her mate, the Alpha werewolf Adam, confront evil lurking in the Columbia River.",2011-03-27
0385343833,9780385343831,THE TIGER’S WIFE,Tea Obreht,19,0,http://www.amazon.com/The-Tigers-Wife-A-Novel/dp/0385343833?tag=NYTBS-20,combined-print-and-e-book-fiction,"In an unnamed Balkan country, Natalia, a young doctor, investigates the mysterious circumstances surrounding her beloved grandfather’s death.",2011-03-27
0385534132,9780385534130,THE CONFESSION,John Grisham,20,0,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,combined-print-and-e-book-fiction,"A man who committed a despicable crime but allowed another to be sent to death row in his place now wants to admit his guilt, but must convince the authorities he's telling the truth.",2011-03-27
None,9781616200817,WATER FOR ELEPHANTS,Sara Gruen,1,8,http://www.amazon.com/Water-Elephants-Sara-Gruen/dp/1616200715?tag=NYTBS-20,combined-print-and-e-book-fiction,"After his parents die in a car accident, a young veterinary student — and an elephant — save a Depression-era circus.",2011-04-03
0316097365,9780316097369,TOYS,James Patterson and Neil McMahon,2,1,http://www.amazon.com/Toys-James-Patterson/dp/0446571741?tag=NYTBS-20,combined-print-and-e-book-fiction,"Hays Baker, a top operative for the Agency of Change and a national hero, suddenly finds himself a hunted fugitive who must fight to save humans from extinction.",2011-04-03
0759514712,9780759514713,THE LINCOLN LAWYER,Michael Connelly,3,2,http://www.amazon.com/The-Lincoln-Lawyer-Novel-Book-ebook/dp/B000FCKG1G?tag=NYTBS-20,combined-print-and-e-book-fiction,"Routinely doing business from his Lincoln Town Cars, the bottom-feeding attorney Mickey Haller is asked to defend the scion of a wealthy family who might not be guilty of a murderous crime.",2011-04-03
1439102724,9781439102725,SING YOU HOME,Jodi Picoult,4,3,http://www.amazon.com/Sing-You-Home-Jodi-Picoult/dp/1439102732?tag=NYTBS-20,combined-print-and-e-book-fiction,Picoult takes on the issue of gay rights in this novel about a music therapist who desperately wants a child.,2011-04-03
0553908111,9780553908114,LOVE YOU MORE,Lisa Gardner,5,2,http://www.amazon.com/Love-You-More-Dectective-Detective/dp/0553591924?tag=NYTBS-20,combined-print-and-e-book-fiction,"Detective D. D. Warren must solve the case of a dead husband, a battered wife and a missing child.",2011-04-03
0307593673,9780307593672,THE GIRL WHO KICKED THE HORNET’S NEST,Stieg Larsson,6,8,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,combined-print-and-e-book-fiction,"The third volume of the Millennium trilogy, about a Swedish hacker and a journalist.",2011-04-03
